ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
356,945.25,28,18.82353,33.725491,86.0,-1.5625,7.8125,35,61.960785,50.980392,16.078432,31.764706,18.82353,0,102,0.0,50,0,523.099976,387.700012,13.632,0.0,0,8265,0,255,3/1/2025
1087,1121.75,17,19.215687,34.901962,89.0,-0.78125,5.46875,31,62.745098,52.156864,22.745098,38.823528,20.0,0,102,2.745098,53,19,553.0,413.700012,13.613,43.92157,0,8278,0,255,3/1/2025
23,955.25,13,20.0,54.509804,82.0,-1.5625,-3.125,53,47.450981,53.333332,20.392157,36.470589,20.784313,0,100,1.568627,48,14,136.399994,64.199997,13.75,0.0,0,8260,0,255,3/1/2025
421,786.5,3,18.82353,38.039215,129.3035912330187,-1.5625,-3.90625,41,60.392159,50.980392,16.078432,31.764706,18.82353,0,102,0.0,51,-6,525.799988,392.600006,13.574,0.0,0,8267,0,255,3/1/2025
436,1120.25,25,23.529411,46.274509,88.0,-5.46875,0.0,88,36.07843,49.411766,16.078432,31.764706,17.254902,0,102,0.0,50,-8,522.700012,387.0,13.691,60.392159,0,8267,0,255,3/1/2025
642,709.25,0,15.686275,25.09804,88.0,-1.5625,-1.5625,26,56.07843,47.450981,16.078432,31.764706,15.686275,0,102,0.0,55,2,439.799988,327.5,13.652,25.09804,0,8270,0,255,3/1/2025
586,574.0,9,16.470589,25.490196,87.0,-1.5625,3.125,33,62.745098,48.235294,16.078432,31.764706,16.470589,0,102,0.0,53,7,458.299988,342.100006,13.691,19.215687,0,8269,0,255,3/1/2025
27,1036.5,15,19.215687,34.901962,83.0,-1.5625,0.0,35,56.07843,52.156864,19.215687,34.901962,19.607843,0,100,0.392157,48,4,146.399994,64.599998,13.75,0.0,0,8260,0,255,3/1/2025
130,1847.5,39,19.607843,23.529411,86.0,0.78125,2.34375,25,62.745098,50.196079,16.078432,31.764706,18.039215,0,100,0.0,48,26,408.299988,138.699997,13.769,2.352941,0,8262,0,255,3/1/2025
832,761.5,23,16.078432,24.705883,90.0,-1.5625,4.6875,27,61.960785,47.843136,16.078432,31.764706,16.078432,0,102,0.0,56,-2,433.700012,316.600006,13.71,20.0,0,8273,0,255,3/1/2025
