ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
856,695.25,0,18.431372,55.294117,89,0.0,0.0,50,70.588234,47.450981,16.078432,31.764706,16.078432,0,100,0.0,54,11,474.099976,359.100006,13.144,45.098038,0,1397,0,48,3/4/2025
2600,1739.0,38,20.392157,40.0,88,-0.78125,2.34375,40,62.745098,54.509804,22.352942,38.431374,21.568628,0,103,2.745098,57,23,519.200012,374.799988,13.476,53.725491,0,1426,0,48,3/4/2025
1893,1091.25,20,19.215687,33.333332,86,0.0,-2.34375,35,75.294121,61.568626,29.019608,45.098038,27.450981,0,102,7.843137,55,3,521.599976,429.299988,13.515,0.0,0,1414,0,48,3/4/2025
298,1284.25,18,20.784313,45.098038,88,-0.78125,-6.25,45,60.784313,53.725491,21.17647,36.862743,20.784313,0,100,1.960784,45,17,522.599976,376.899994,13.671,16.470589,0,1387,0,48,3/4/2025
939,1424.0,29,22.745098,61.568626,88,-1.5625,-3.125,60,42.35294,56.470589,23.921568,40.0,23.137255,0,100,4.313725,54,17,523.200012,387.200012,13.476,57.64706,0,1398,0,48,3/4/2025
1072,770.25,0,16.078432,26.274509,88,0.0,1.5625,26,76.862747,47.843136,16.078432,31.764706,16.078432,0,100,0.0,56,7,513.900024,392.5,13.496,24.705883,0,1400,0,48,3/4/2025
1360,1521.0,43,20.0,33.725491,87,0.0,-0.78125,35,75.686272,52.549019,21.960785,38.039215,20.392157,0,102,2.352941,52,22,533.200012,402.100006,13.632,25.882353,0,1405,0,48,3/4/2025
1973,1944.5,40,20.392157,38.039215,89,-0.78125,-3.125,37,67.450981,54.901962,22.352942,38.431374,21.960785,0,101,3.137255,50,25,612.900024,513.700012,13.417,36.07843,0,1415,0,48,3/4/2025
2584,1282.0,15,24.313726,80.784317,89,-3.90625,-4.6875,81,64.313728,54.901962,25.490196,41.176472,23.137255,0,103,2.745098,57,13,480.0,353.299988,13.515,41.568626,0,1426,0,48,3/4/2025
1332,1440.5,40,19.215687,28.627451,87,1.5625,1.5625,30,73.333336,50.980392,20.784313,36.862743,18.82353,0,102,0.0,53,22,523.700012,406.299988,13.632,55.294117,0,1405,0,48,3/4/2025
2570,839.0,0,18.039215,36.07843,89,0.0,-0.78125,38,65.490196,50.196079,16.078432,31.764706,18.039215,0,103,0.0,58,1,481.099976,358.200012,13.417,45.098038,0,1425,0,48,3/4/2025
1427,1600.0,47,22.352942,45.490196,86,-1.5625,-1.5625,50,75.686272,56.862743,23.921568,40.0,23.529411,0,102,4.313725,51,20,533.5,409.700012,11.0,100.0,0,1406,0,48,3/4/2025
